ID	raw.pvalue	default.pvalue	period	phase	amplitude
ENSMUSG00000056498	0.00126129397179	0.031968031968	24	12	5.3
ENSMUSG00000028086	0.0499085355115	0.757242757243	24	22	18.5
ENSMUSG00000028085	0.000804315697334	0.031968031968	24	4	189.7
ENSMUSG00000038412	0.0141061530844	0.355644355644	24	0	121
ENSMUSG00000028082	0.0274269731762	0.558441558442	24	8	306
ENSMUSG00000028080	0.168523669688	0.999000999001	24	16	147.2
ENSMUSG00000015854	0.0141061530844	0.355644355644	24	20	380
ENSMUSG00000059994	0.000303320964553	0.00799200799201	24	16	6.4
ENSMUSG00000048031	0.056001493095	0.757242757243	24	18	5.2
ENSMUSG00000003382	0.00127564064606	0.0519480519481	24	4	127.2
ENSMUSG00000041977	0.000804315697334	0.031968031968	24	16	118.6
ENSMUSG00000005640	0.0499085355115	0.757242757243	24	6	8.4
ENSMUSG00000028071	0.0499085355115	0.757242757243	24	2	10.8
ENSMUSG00000004897	0.000804315697334	0.031968031968	24	18	476.6
ENSMUSG00000019710	0.00986438530634	0.278721278721	24	18	245.1
ENSMUSG00000048039	0.108544481499	0.959040959041	24	20	139.3
ENSMUSG00000004885	0.00458357683864	0.165834165834	24	8	8.8
ENSMUSG00000004891	0.0209052742106	0.461538461538	24	22	12.1
ENSMUSG00000028069	0.108544481499	0.959040959041	24	8	25.5
ENSMUSG00000028068	0.037302414642	0.658341658342	24	6	14.6
ENSMUSG00000001419	0.000181393054767	0.003996003996	24	20	192.4
ENSMUSG00000001419	0.00458357683864	0.165834165834	24	12	32.3
ENSMUSG00000001416	0.000181393054767	0.003996003996	24	16	742.3
ENSMUSG00000001418	0.000498304577025	0.017982017982	24	18	505.6
ENSMUSG00000001415	0.0499085355115	0.757242757243	24	0	83.9
ENSMUSG00000041423	0.0733818139207	0.857142857143	24	6	23.2
ENSMUSG00000041453	0.000581900168117	0.017982017982	24	20	629.3
ENSMUSG00000074480	0.0657010261041	0.857142857143	24	14	13.4
ENSMUSG00000008604	0.000498304577025	0.017982017982	24	16	159.7
ENSMUSG00000041355	0.00127564064606	0.0519480519481	24	16	1189.9
ENSMUSG00000028059	0.00986438530634	0.278721278721	24	22	27
ENSMUSG00000028060	0.0657010261041	0.857142857143	24	8	208.7
ENSMUSG00000028057	0.0035213062994	0.113886113886	24	4	91.9
ENSMUSG00000054199	0.0274269731762	0.558441558442	24	22	140
ENSMUSG00000028053	0.0657010261041	0.857142857143	24	22	220.3
ENSMUSG00000041237	0.00198807980606	0.0759240759241	24	14	2268.4
ENSMUSG00000068917	0.0141061530844	0.355644355644	24	20	171.3
ENSMUSG00000028049	0.000181393054767	0.003996003996	24	18	682.6
ENSMUSG00000032657	0.037302414642	0.658341658342	24	2	14.9
ENSMUSG00000028048	0.0274269731762	0.558441558442	24	16	293.8
ENSMUSG00000028047	0.0946146815865	0.919080919081	24	6	8.8
ENSMUSG00000042784	0.0141061530844	0.355644355644	24	18	10.8
ENSMUSG00000042747	0.000106567103462	0.000999000999001	24	18	1030.3
ENSMUSG00000042737	6.15014725505e-05	0.000999000999001	24	18	208.3
ENSMUSG00000109293	0.0499085355115	0.757242757243	24	10	19.9
ENSMUSG00000042626	0.0499085355115	0.757242757243	24	20	274.1
ENSMUSG00000047824	0.0499085355115	0.757242757243	24	12	46.1
ENSMUSG00000042613	0.0198346309137	0.461538461538	24	8	42.8
ENSMUSG00000027952	0.000303320964553	0.00799200799201	24	22	430.4
ENSMUSG00000000794	0.0657010261041	0.857142857143	24	18	8.5
ENSMUSG00000027951	0.000498304577025	0.017982017982	24	6	96.5
ENSMUSG00000042572	0.0141061530844	0.355644355644	24	10	307.6
ENSMUSG00000046280	0.00528463134986	0.165834165834	24	2	81.7
ENSMUSG00000027942	0.0657010261041	0.857142857143	24	12	60.8
ENSMUSG00000027942	0.0657010261041	0.857142857143	24	2	47.1
ENSMUSG00000027940	0.0141061530844	0.355644355644	24	14	108.3
ENSMUSG00000027939	0.0160951945452	0.355644355644	24	22	6.1
ENSMUSG00000027939	0.000804315697334	0.031968031968	24	18	6.4
ENSMUSG00000027939	0.037302414642	0.658341658342	24	14	17.5
ENSMUSG00000027939	0.00041511284689	0.00799200799201	24	22	5.9
ENSMUSG00000027939	0.012928792207	0.278721278721	24	14	13.2
ENSMUSG00000027939	0.00986438530634	0.278721278721	24	8	8.4
ENSMUSG00000027939	0.056001493095	0.757242757243	24	10	5.9
ENSMUSG00000027939	0.022543472149	0.461538461538	24	18	8.4
ENSMUSG00000027939	0.00779381160445	0.216783216783	24	20	3.3
ENSMUSG00000027935	0.00678191623973	0.216783216783	24	20	28
ENSMUSG00000027937	0.037302414642	0.658341658342	24	12	502.3
ENSMUSG00000052310	0.0499085355115	0.757242757243	24	6	189.2
ENSMUSG00000027936	0.00986438530634	0.278721278721	24	20	211.1
ENSMUSG00000042404	0.00230553529584	0.0759240759241	24	20	53.3
ENSMUSG00000042390	0.0274269731762	0.558441558442	24	22	239.5
ENSMUSG00000001016	0.0274269731762	0.558441558442	24	8	178.2
ENSMUSG00000042312	0.00458357683864	0.165834165834	24	12	62.9
ENSMUSG00000042306	0.0657010261041	0.857142857143	24	22	8.7
ENSMUSG00000074457	0.000181393054767	0.003996003996	24	6	140.9
ENSMUSG00000001021	0.0112968931087	0.278721278721	24	18	5.9
ENSMUSG00000094018	0.00528463134986	0.165834165834	24	20	9.2
ENSMUSG00000001023	0.000679442797386	0.017982017982	24	16	14.7
ENSMUSG00000001025	0.108544481499	0.959040959041	24	22	10.2
ENSMUSG00000063767	0.108544481499	0.959040959041	24	8	18.2
ENSMUSG00000056054	0.00198807980606	0.0759240759241	24	20	8.6
ENSMUSG00000042250	0.0351068570132	0.558441558442	24	14	8.4
ENSMUSG00000042244	0.0274269731762	0.558441558442	24	10	18.3
ENSMUSG00000074445	0.0499085355115	0.757242757243	24	0	99.1
ENSMUSG00000074445	0.0499085355115	0.757242757243	24	0	99.1
ENSMUSG00000050092	0.00528463134986	0.165834165834	24	10	25.5
ENSMUSG00000042212	0.0851172157144	0.919080919081	24	20	73.8
ENSMUSG00000055030	0.0310454279838	0.558441558442	24	18	32.5
ENSMUSG00000050635	0.022543472149	0.461538461538	24	10	33.4
ENSMUSG00000046259	0.056001493095	0.757242757243	24	2	6.2
ENSMUSG00000042157	0.0274269731762	0.558441558442	24	10	24.7
ENSMUSG00000027925	0.00148312211238	0.0519480519481	24	10	33.2
ENSMUSG00000054215	0.0499085355115	0.757242757243	24	0	50.4
ENSMUSG00000042092	0.0657010261041	0.857142857143	24	14	62.3
ENSMUSG00000022285	0.00304494423385	0.113886113886	24	8	406.4
ENSMUSG00000042031	0.0657010261041	0.857142857143	24	10	12.6
ENSMUSG00000045475	0.037302414642	0.658341658342	24	4	41.7
ENSMUSG00000074433	0.037302414642	0.658341658342	24	16	2.9
ENSMUSG00000068885	0.000804315697334	0.031968031968	24	10	7.9
ENSMUSG00000096879	0.0112968931087	0.278721278721	24	12	6.8
ENSMUSG00000078657	0.022543472149	0.461538461538	24	10	9.4
ENSMUSG00000049133	0.00986438530634	0.278721278721	24	16	19.5
ENSMUSG00000102439	0.037302414642	0.658341658342	24	6	43.1
ENSMUSG00000041984	0.0183505987491	0.355644355644	24	10	4
ENSMUSG00000052415	0.0657010261041	0.857142857143	24	10	16.8
ENSMUSG00000027908	0.0733818139207	0.857142857143	24	22	76.8
ENSMUSG00000027907	0.037302414642	0.658341658342	24	22	121.7
ENSMUSG00000041959	1.94133631537e-05	0.000999000999001	24	4	3342.7
ENSMUSG00000058005	0.0351068570132	0.558441558442	24	14	11.4
ENSMUSG00000074424	0.0851172157144	0.919080919081	24	18	69.7
ENSMUSG00000028145	0.0198346309137	0.461538461538	24	16	235
ENSMUSG00000028148	0.116402172182	0.959040959041	24	22	5.9
ENSMUSG00000028150	1.94133631537e-05	0.000999000999001	24	20	3237
ENSMUSG00000044505	0.000303320964553	0.00799200799201	24	14	78.3
ENSMUSG00000041912	0.0274269731762	0.558441558442	24	16	30
ENSMUSG00000028140	0.136285565796	0.989010989011	24	0	278.1
ENSMUSG00000028137	0.0657010261041	0.857142857143	24	14	11.4
ENSMUSG00000068877	0.0274269731762	0.558441558442	24	22	1424.4
ENSMUSG00000038902	0.000498304577025	0.017982017982	24	16	132.6
ENSMUSG00000068874	0.0499085355115	0.757242757243	24	22	503.4
ENSMUSG00000005774	0.00127564064606	0.0519480519481	24	2	96.2
ENSMUSG00000038861	0.00198807980606	0.0759240759241	24	8	237.2
ENSMUSG00000008958	0.000303320964553	0.00799200799201	24	0	121.1
ENSMUSG00000005628	0.0818529955213	0.857142857143	24	6	7.1
ENSMUSG00000053769	0.0310454279838	0.558441558442	24	10	41.1
ENSMUSG00000038777	0.108544481499	0.959040959041	24	4	10.2
ENSMUSG00000046722	0.00198807980606	0.0759240759241	24	16	99.5
ENSMUSG00000038712	6.15014725505e-05	0.000999000999001	24	2	168.6
ENSMUSG00000015714	0.0198346309137	0.461538461538	24	14	958.5
ENSMUSG00000015522	0.000804315697334	0.031968031968	24	20	538
ENSMUSG00000028111	0.0274269731762	0.558441558442	24	0	25.1
ENSMUSG00000038642	0.0274269731762	0.558441558442	24	8	158.9
ENSMUSG00000028109	0.00986438530634	0.278721278721	24	14	53.7
ENSMUSG00000046519	0.0851172157144	0.919080919081	24	12	449.9
ENSMUSG00000052146	0.000181393054767	0.003996003996	24	18	721.1
ENSMUSG00000038619	0.00304494423385	0.113886113886	24	8	97.8
ENSMUSG00000038612	0.00458357683864	0.165834165834	24	18	496.7
ENSMUSG00000015750	0.00678191623973	0.216783216783	24	18	178.1
ENSMUSG00000015749	0.00458357683864	0.165834165834	24	16	217.7
ENSMUSG00000038495	0.0657010261041	0.857142857143	24	8	32.5
ENSMUSG00000045934	0.00304494423385	0.113886113886	24	4	21.7
ENSMUSG00000068856	0.0946146815865	0.919080919081	24	18	30.5
ENSMUSG00000038486	0.00986438530634	0.278721278721	24	14	25.2
ENSMUSG00000068854	0.000125031818754	0.000999000999001	24	18	18.7
ENSMUSG00000105827	0.0198346309137	0.461538461538	24	0	13.5
ENSMUSG00000038403	0.000498304577025	0.017982017982	24	18	1296.8
ENSMUSG00000038393	0.00127564064606	0.0519480519481	24	6	486.8
ENSMUSG00000049097	0.00458357683864	0.165834165834	24	8	10.6
ENSMUSG00000049288	0.00304494423385	0.113886113886	24	16	125
ENSMUSG00000038374	0.037302414642	0.658341658342	24	22	381.7
ENSMUSG00000090210	0.0198346309137	0.461538461538	24	10	24.4
ENSMUSG00000038354	0.0351068570132	0.558441558442	24	6	9.9
ENSMUSG00000028101	0.0499085355115	0.757242757243	24	16	60.8
ENSMUSG00000028098	0.037302414642	0.658341658342	24	12	272.9
ENSMUSG00000038298	0.0141061530844	0.355644355644	24	18	199.4
ENSMUSG00000057123	0.0627628831831	0.757242757243	24	16	5.3
ENSMUSG00000028093	0.000498304577025	0.017982017982	24	8	407.9
ENSMUSG00000028088	0.0274269731762	0.558441558442	24	18	2793.5
ENSMUSG00000038205	0.0946146815865	0.919080919081	24	8	37
ENSMUSG00000027879	0.0198346309137	0.461538461538	24	6	390.3
ENSMUSG00000027878	0.0657010261041	0.857142857143	24	4	365.6
ENSMUSG00000043468	0.0420434070937	0.658341658342	24	10	12.7
ENSMUSG00000027876	0.056001493095	0.757242757243	24	14	11.7
ENSMUSG00000027875	0.00678191623973	0.216783216783	24	2	883.1
ENSMUSG00000050064	0.00304494423385	0.113886113886	24	14	19.9
ENSMUSG00000018965	0.000498304577025	0.017982017982	24	16	605.6
ENSMUSG00000004233	0.00198807980606	0.0759240759241	24	2	55
ENSMUSG00000027868	0.00678191623973	0.216783216783	24	6	5.6
ENSMUSG00000027867	0.00986438530634	0.278721278721	24	10	9.6
ENSMUSG00000027865	0.0141061530844	0.355644355644	24	14	278.6
ENSMUSG00000051076	0.0141061530844	0.355644355644	24	8	37.6
ENSMUSG00000033233	0.0851172157144	0.919080919081	24	22	8.5
ENSMUSG00000042035	0.0851172157144	0.919080919081	24	14	17.6
ENSMUSG00000048540	0.0420434070937	0.658341658342	24	20	6.3
ENSMUSG00000027861	0.00986438530634	0.278721278721	24	22	5.9
ENSMUSG00000027859	0.108544481499	0.959040959041	24	18	38.3
ENSMUSG00000027858	0.00807518145472	0.216783216783	24	20	14
ENSMUSG00000027854	1.94133631537e-05	0.000999000999001	24	18	214.5
ENSMUSG00000068823	0.00986438530634	0.278721278721	24	16	633.5
ENSMUSG00000027852	0.00678191623973	0.216783216783	24	8	167.8
ENSMUSG00000070385	0.108544481499	0.959040959041	24	22	9.2
ENSMUSG00000007379	0.0946146815865	0.919080919081	24	16	5.4
ENSMUSG00000005687	0.0657010261041	0.857142857143	24	8	107.3
ENSMUSG00000033014	0.0851172157144	0.919080919081	24	8	122.4
ENSMUSG00000027849	0.0657010261041	0.857142857143	24	6	38.3
ENSMUSG00000027843	0.0851172157144	0.919080919081	24	2	7.1
ENSMUSG00000044098	0.0499085355115	0.757242757243	24	12	99.7
ENSMUSG00000058388	0.0657010261041	0.857142857143	24	12	27.9
ENSMUSG00000032902	0.00304494423385	0.113886113886	24	0	765.7
ENSMUSG00000002228	0.00986438530634	0.278721278721	24	6	23
ENSMUSG00000002233	0.000498304577025	0.017982017982	24	6	62.4
ENSMUSG00000045576	0.0657010261041	0.857142857143	24	0	168.7
ENSMUSG00000051788	0.0657010261041	0.857142857143	24	20	15.5
ENSMUSG00000040896	0.00986438530634	0.278721278721	24	14	14
ENSMUSG00000048458	0.108544481499	0.959040959041	24	6	16.3
ENSMUSG00000074344	0.00895156550785	0.216783216783	24	2	4.4
ENSMUSG00000000562	0.0420434070937	0.658341658342	24	6	11.1
ENSMUSG00000000561	0.0274269731762	0.558441558442	24	14	180.3
ENSMUSG00000074340	0.00608998217212	0.165834165834	24	22	7.9
ENSMUSG00000062778	0.0499085355115	0.757242757243	24	14	9.6
ENSMUSG00000027901	0.00198807980606	0.0759240759241	24	2	154.3
ENSMUSG00000027900	0.000181393054767	0.003996003996	24	2	1003.6
ENSMUSG00000056260	0.00458357683864	0.165834165834	24	22	53.5
ENSMUSG00000047959	0.00986438530634	0.278721278721	24	6	43.2
ENSMUSG00000040724	0.0141061530844	0.355644355644	24	12	44.6
ENSMUSG00000040724	0.0141061530844	0.355644355644	24	2	10.9
ENSMUSG00000042861	0.00198807980606	0.0759240759241	24	6	19.3
ENSMUSG00000087260	0.0274269731762	0.558441558442	24	16	61.2
ENSMUSG00000027896	0.0499085355115	0.757242757243	24	10	13.4
ENSMUSG00000014603	0.0657010261041	0.857142857143	24	12	17.8
ENSMUSG00000040600	0.0733818139207	0.857142857143	24	10	13.4
ENSMUSG00000004032	0.00127564064606	0.0519480519481	24	18	127.2
ENSMUSG00000009108	0.108544481499	0.959040959041	24	16	19.4
ENSMUSG00000050947	0.0657010261041	0.857142857143	24	6	58.2
ENSMUSG00000068749	0.00304494423385	0.113886113886	24	4	186
ENSMUSG00000068747	0.000804315697334	0.031968031968	24	8	395.5
ENSMUSG00000068745	0.0657010261041	0.857142857143	24	18	14.8
ENSMUSG00000068744	0.0160951945452	0.355644355644	24	8	5.8
ENSMUSG00000027886	0.120064135468	0.959040959041	24	8	8.3
ENSMUSG00000048100	0.00198807980606	0.0759240759241	24	10	48.7
ENSMUSG00000040389	0.00986438530634	0.278721278721	24	16	31.6
ENSMUSG00000027884	0.00986438530634	0.278721278721	24	20	617.9
ENSMUSG00000049565	0.0198346309137	0.461538461538	24	14	8.2
ENSMUSG00000045662	0.037302414642	0.658341658342	24	18	13.4
ENSMUSG00000027880	0.0310454279838	0.558441558442	24	22	11.7
ENSMUSG00000040322	0.037302414642	0.658341658342	24	4	31.6
ENSMUSG00000033721	0.0274269731762	0.558441558442	24	16	16.4
ENSMUSG00000027966	0.0657010261041	0.857142857143	24	22	45.2
ENSMUSG00000027965	0.037302414642	0.658341658342	24	16	113.5
ENSMUSG00000033554	0.00678191623973	0.216783216783	24	0	60.5
ENSMUSG00000027963	0.0657010261041	0.857142857143	24	16	33.3
ENSMUSG00000000340	0.000804315697334	0.031968031968	24	12	698.7
ENSMUSG00000027961	0.037302414642	0.658341658342	24	8	10.7
ENSMUSG00000027959	0.0160951945452	0.355644355644	24	4	44.9
ENSMUSG00000033386	0.0274269731762	0.558441558442	24	2	348.2
ENSMUSG00000033342	0.000354851958077	0.00799200799201	24	14	12.4
ENSMUSG00000033308	0.0274269731762	0.558441558442	24	20	872.4
ENSMUSG00000039887	0.00678191623973	0.216783216783	24	2	432
ENSMUSG00000053931	0.00458357683864	0.165834165834	24	16	686.6
ENSMUSG00000074248	0.0310454279838	0.558441558442	24	10	8.2
ENSMUSG00000028128	0.00458357683864	0.165834165834	24	20	48.4
ENSMUSG00000039831	0.0274269731762	0.558441558442	24	14	578
ENSMUSG00000028125	0.037302414642	0.658341658342	24	8	10
ENSMUSG00000028124	0.037302414642	0.658341658342	24	8	680.7
ENSMUSG00000039756	0.0946146815865	0.919080919081	24	22	96
ENSMUSG00000028121	0.00127564064606	0.0519480519481	24	4	311.3
ENSMUSG00000053965	0.00198807980606	0.0759240759241	24	20	7
ENSMUSG00000023057	0.0141061530844	0.355644355644	24	18	785.8
ENSMUSG00000054091	0.000498304577025	0.017982017982	24	16	6.2
ENSMUSG00000039234	0.00986438530634	0.278721278721	24	12	604.2
ENSMUSG00000027978	0.00779381160445	0.216783216783	24	12	39.4
ENSMUSG00000044528	0.00407058304451	0.113886113886	24	12	16.9
ENSMUSG00000026238	0.00127564064606	0.0519480519481	24	20	384.7
ENSMUSG00000027971	0.00230553529584	0.0759240759241	24	18	6.4
ENSMUSG00000046561	0.00528463134986	0.165834165834	24	14	9.3
ENSMUSG00000053819	0.00678191623973	0.216783216783	24	4	75.8
ENSMUSG00000051278	0.0141061530844	0.355644355644	24	14	35.4
ENSMUSG00000051278	0.022543472149	0.461538461538	24	2	25.6
ENSMUSG00000051278	0.044753897421	0.658341658342	24	10	8.6
ENSMUSG00000027967	0.0946146815865	0.919080919081	24	6	6.5
ENSMUSG00000046688	0.00198807980606	0.0759240759241	24	4	348.5
ENSMUSG00000028023	0.0946146815865	0.919080919081	24	14	4.2
ENSMUSG00000062647	0.00678191623973	0.216783216783	24	0	382
ENSMUSG00000041220	0.000498304577025	0.017982017982	24	14	2587.2
ENSMUSG00000058952	0.0499085355115	0.757242757243	24	8	860.4
ENSMUSG00000027999	6.15014725505e-05	0.000999000999001	24	8	75
ENSMUSG00000027997	0.00458357683864	0.165834165834	24	0	885.3
ENSMUSG00000038900	0.0657010261041	0.857142857143	24	12	665.8
ENSMUSG00000058897	0.0112968931087	0.278721278721	24	14	36.2
ENSMUSG00000019232	0.0198346309137	0.461538461538	24	14	1114
ENSMUSG00000027985	0.0141061530844	0.355644355644	24	14	13.9
ENSMUSG00000028032	0.00304494423385	0.113886113886	24	16	155.1
ENSMUSG00000028031	0.00986438530634	0.278721278721	24	14	45.3
ENSMUSG00000028030	0.0198346309137	0.461538461538	24	2	401.1
ENSMUSG00000028016	0.000804315697334	0.031968031968	24	0	167.3
ENSMUSG00000028013	0.0198346309137	0.461538461538	24	16	313.8
ENSMUSG00000044365	0.108544481499	0.959040959041	24	2	10.6
ENSMUSG00000028172	0.000303320964553	0.00799200799201	24	10	16.3
ENSMUSG00000045328	0.00528463134986	0.165834165834	24	6	3.9
ENSMUSG00000028167	0.037302414642	0.658341658342	24	14	466.6
ENSMUSG00000037994	0.0274269731762	0.558441558442	24	18	41.9
ENSMUSG00000050150	0.0112968931087	0.278721278721	24	12	4.8
ENSMUSG00000078578	0.0274269731762	0.558441558442	24	8	742.8
ENSMUSG00000028164	0.00304494423385	0.113886113886	24	12	229
ENSMUSG00000053897	0.000303320964553	0.00799200799201	24	0	282.8
ENSMUSG00000028161	0.0198346309137	0.461538461538	24	0	283.5
ENSMUSG00000054690	0.00458357683864	0.165834165834	24	16	123.4
ENSMUSG00000046818	0.0112968931087	0.278721278721	24	10	38
ENSMUSG00000037894	0.00986438530634	0.278721278721	24	10	483.8
ENSMUSG00000074212	0.00458357683864	0.165834165834	24	16	162.8
ENSMUSG00000091512	0.00304494423385	0.113886113886	24	22	245.8
ENSMUSG00000090066	0.00528463134986	0.165834165834	24	6	11.4
ENSMUSG00000004127	0.0198346309137	0.461538461538	24	20	75.8
ENSMUSG00000055301	0.000498304577025	0.017982017982	24	16	65.2
ENSMUSG00000074207	0.000804315697334	0.031968031968	24	18	1139.1
ENSMUSG00000053054	0.000303320964553	0.00799200799201	24	14	3.6
ENSMUSG00000074206	0.022543472149	0.461538461538	24	10	6.1
ENSMUSG00000074206	0.00127564064606	0.0519480519481	24	12	13.8
ENSMUSG00000037797	0.00198807980606	0.0759240759241	24	4	1725.1
ENSMUSG00000028138	0.00678191623973	0.216783216783	24	14	932.2
ENSMUSG00000028156	0.037302414642	0.658341658342	24	16	104.2
ENSMUSG00000028156	0.0499085355115	0.757242757243	24	6	38.6
ENSMUSG00000028152	0.00986438530634	0.278721278721	24	14	16.2
ENSMUSG00000047940	0.0499085355115	0.757242757243	24	10	21.3
ENSMUSG00000059921	0.00678191623973	0.216783216783	24	6	28.1
ENSMUSG00000105504	0.00230553529584	0.0759240759241	24	8	10.6
ENSMUSG00000040264	0.0851172157144	0.919080919081	24	16	26.3
ENSMUSG00000040253	0.00458357683864	0.165834165834	24	8	188.2
ENSMUSG00000028268	0.00458357683864	0.165834165834	24	12	82.7
ENSMUSG00000028270	0.000804315697334	0.031968031968	24	14	63
ENSMUSG00000040213	0.0141061530844	0.355644355644	24	16	1371.6
ENSMUSG00000028271	0.00304494423385	0.113886113886	24	8	343.2
ENSMUSG00000037072	0.0851172157144	0.919080919081	24	6	399.2
ENSMUSG00000028256	0.0198346309137	0.461538461538	24	4	51.9
ENSMUSG00000028197	0.0198346309137	0.461538461538	24	12	36.3
ENSMUSG00000074182	0.0733818139207	0.857142857143	24	12	96
ENSMUSG00000028194	0.000303320964553	0.00799200799201	24	6	1299.7
ENSMUSG00000028191	0.00230553529584	0.0759240759241	24	6	194.3
ENSMUSG00000036873	0.037302414642	0.658341658342	24	12	26.5
ENSMUSG00000036863	0.000106567103462	0.000999000999001	24	12	158
ENSMUSG00000036853	0.0733818139207	0.857142857143	24	20	3.2
ENSMUSG00000011008	0.00528463134986	0.165834165834	24	12	8.7
ENSMUSG00000036832	0.0310454279838	0.558441558442	24	6	8.7
ENSMUSG00000036825	0.037302414642	0.658341658342	24	16	84
ENSMUSG00000028189	0.0657010261041	0.857142857143	24	16	86.3
ENSMUSG00000068523	0.0499085355115	0.757242757243	24	8	124
ENSMUSG00000028186	0.000303320964553	0.00799200799201	24	16	1435.9
ENSMUSG00000036745	0.037302414642	0.658341658342	24	12	7.8
ENSMUSG00000036745	0.00986438530634	0.278721278721	24	8	30.1
ENSMUSG00000039167	0.00198807980606	0.0759240759241	24	0	292.5
ENSMUSG00000028034	0.00678191623973	0.216783216783	24	8	251.5
ENSMUSG00000025437	0.0274269731762	0.558441558442	24	12	352
ENSMUSG00000039068	0.0274269731762	0.558441558442	24	12	229.5
ENSMUSG00000039047	0.168523669688	0.999000999001	24	8	279.7
ENSMUSG00000038997	0.000212543151331	0.003996003996	24	10	3.1
ENSMUSG00000028360	0.056001493095	0.757242757243	24	6	6.8
ENSMUSG00000028199	0.0851172157144	0.919080919081	24	16	254.7
ENSMUSG00000078161	0.0499085355115	0.757242757243	24	10	18.1
ENSMUSG00000028182	0.022543472149	0.461538461538	24	10	13.6
ENSMUSG00000040037	0.00127564064606	0.0519480519481	24	12	29.8
ENSMUSG00000028180	0.00127564064606	0.0519480519481	24	16	222.4
ENSMUSG00000040016	0.105022174582	0.919080919081	24	0	3.4
ENSMUSG00000039988	0.00093730491545	0.031968031968	24	10	560.1
ENSMUSG00000063052	0.0657010261041	0.857142857143	24	4	226.9
ENSMUSG00000028175	0.00678191623973	0.216783216783	24	10	26.7
ENSMUSG00000028174	0.037302414642	0.658341658342	24	10	16.4
ENSMUSG00000028173	0.0946146815865	0.919080919081	24	0	58.8
ENSMUSG00000040374	0.0657010261041	0.857142857143	24	12	186.2
ENSMUSG00000069118	0.0035213062994	0.113886113886	24	10	12
ENSMUSG00000040329	0.022543472149	0.461538461538	24	14	15.8
ENSMUSG00000040289	0.00678191623973	0.216783216783	24	12	19.1
ENSMUSG00000040269	0.000303320964553	0.00799200799201	24	12	160.3
ENSMUSG00000027506	0.0499085355115	0.757242757243	24	0	9
ENSMUSG00000040209	0.00304494423385	0.113886113886	24	20	41.4
ENSMUSG00000027508	0.0274269731762	0.558441558442	24	6	30.3
ENSMUSG00000027528	0.00608998217212	0.165834165834	24	10	15.9
ENSMUSG00000062515	0.037302414642	0.658341658342	24	4	72.6
ENSMUSG00000027530	0.0112968931087	0.278721278721	24	14	12.9
ENSMUSG00000027531	0.108544481499	0.959040959041	24	18	364.2
ENSMUSG00000058921	0.00678191623973	0.216783216783	24	16	566.3
ENSMUSG00000039795	0.00304494423385	0.113886113886	24	18	222.7
ENSMUSG00000027534	0.000804315697334	0.031968031968	24	14	36.2
ENSMUSG00000011752	0.00127564064606	0.0519480519481	24	0	567.6
ENSMUSG00000078784	0.00678191623973	0.216783216783	24	6	37.9
ENSMUSG00000027556	0.0274269731762	0.558441558442	24	22	373.9
ENSMUSG00000078783	0.000581900168117	0.017982017982	24	10	52.9
ENSMUSG00000039519	0.00986438530634	0.278721278721	24	12	1499.4
ENSMUSG00000027599	0.037302414642	0.658341658342	24	0	392.6
ENSMUSG00000069094	0.00304494423385	0.113886113886	24	16	78.7
ENSMUSG00000049796	0.0047035908141	0.165834165834	24	12	3.2
ENSMUSG00000027615	0.037302414642	0.658341658342	24	0	98.5
ENSMUSG00000019528	0.0198346309137	0.461538461538	24	4	66.9
ENSMUSG00000001865	0.00986438530634	0.278721278721	24	16	6.8
ENSMUSG00000011463	0.0420434070937	0.658341658342	24	10	16.8
ENSMUSG00000054988	0.0851172157144	0.919080919081	24	22	25.5
ENSMUSG00000102758	0.0851172157144	0.919080919081	24	4	69.8
ENSMUSG00000102758	0.00127564064606	0.0519480519481	24	16	230.8
ENSMUSG00000102758	0.00127564064606	0.0519480519481	24	14	281.7
ENSMUSG00000102758	0.00678191623973	0.216783216783	24	8	423.1
ENSMUSG00000063887	0.0160951945452	0.355644355644	24	12	23.3
ENSMUSG00000027699	0.00304494423385	0.113886113886	24	20	57.8
ENSMUSG00000039286	0.000498304577025	0.017982017982	24	16	270.3
ENSMUSG00000043164	0.056001493095	0.757242757243	24	10	8.2
ENSMUSG00000075054	0.00678191623973	0.216783216783	24	0	304.7
ENSMUSG00000027684	0.00230553529584	0.0759240759241	24	16	20.4
ENSMUSG00000027684	0.0851172157144	0.919080919081	24	22	26
ENSMUSG00000037737	0.00678191623973	0.216783216783	24	6	21.2
ENSMUSG00000027702	0.000679442797386	0.017982017982	24	10	4.3
ENSMUSG00000074653	0.0112968931087	0.278721278721	24	6	7
ENSMUSG00000037652	0.00678191623973	0.216783216783	24	20	227
ENSMUSG00000037652	0.0499085355115	0.757242757243	24	16	79
ENSMUSG00000069072	0.0141061530844	0.355644355644	24	8	12.2
ENSMUSG00000027663	0.108544481499	0.959040959041	24	8	41.5
ENSMUSG00000091091	0.0141061530844	0.355644355644	24	14	44.9
ENSMUSG00000027669	0.149991414729	0.989010989011	24	20	26
ENSMUSG00000037531	0.108544481499	0.959040959041	24	0	66.8
ENSMUSG00000037531	0.0946146815865	0.919080919081	24	18	16.7
ENSMUSG00000027674	0.0198346309137	0.461538461538	24	12	26.8
ENSMUSG00000027676	0.0112968931087	0.278721278721	24	6	23.2
ENSMUSG00000008393	0.00127564064606	0.0519480519481	24	2	275.6
