Affy.ID	Gene.ID	Gene.Type
10548000	ENSMUSG00000030339	protein_coding
10548011	ENSMUSG00000038167	protein_coding
10548030	ENSMUSG00000030342	protein_coding
10548038	ENSMUSG00000049107	protein_coding
10548043	ENSMUSG00000045534	protein_coding
10548047	ENSMUSG00000047976	protein_coding
10548051	ENSMUSG00000038077	protein_coding
10548057	ENSMUSG00000000399	protein_coding
10548069	ENSMUSG00000030345	protein_coding
10548086	ENSMUSG00000030346	protein_coding
10548097	ENSMUSG00000038028	protein_coding
10548105	ENSMUSG00000000184	protein_coding
10548118	ENSMUSG00000030350	protein_coding
10548128	ENSMUSG00000030352	protein_coding
10548146	ENSMUSG00000030353	protein_coding
10548163	ENSMUSG00000001521	protein_coding
10548176	ENSMUSG00000048668	protein_coding
10548180	ENSMUSG00000001518	protein_coding
10548194	ENSMUSG00000030357	protein_coding
10548207	ENSMUSG00000030359	protein_coding
10548248	ENSMUSG00000047228	protein_coding
10548286	ENSMUSG00000030361	protein_coding
10548300	ENSMUSG00000079299	protein_coding
10548307	ENSMUSG00000030325	protein_coding
10548326	ENSMUSG00000030155	protein_coding
10548333	ENSMUSG00000030156	protein_coding
10548340	ENSMUSG00000047720	protein_coding
10548345	ENSMUSG00000030149	protein_coding
10548359	ENSMUSG00000030158	protein_coding
10548367	ENSMUSG00000033082	protein_coding
10548385	ENSMUSG00000030162	protein_coding
10548396	ENSMUSG00000033027	protein_coding
10548401	ENSMUSG00000052736	protein_coding
10548409	ENSMUSG00000030167	protein_coding
10548415	ENSMUSG00000067610	protein_coding
10548422	ENSMUSG00000043932	protein_coding
10548430	ENSMUSG00000071158	protein_coding
10548437	ENSMUSG00000014543	protein_coding
10548450	ENSMUSG00000030173	protein_coding
10548497	ENSMUSG00000061769	protein_coding
10548504	ENSMUSG00000089727	protein_coding
10548513	ENSMUSG00000033024	protein_coding
10548535	ENSMUSG00000067591	protein_coding
10548552	ENSMUSG00000030187	protein_coding
10548563	ENSMUSG00000026064	protein_coding
10548565	ENSMUSG00000030188	protein_coding
10548573	ENSMUSG00000032899	protein_coding
10548585	ENSMUSG00000030189	protein_coding
10548602	ENSMUSG00000054497	protein_coding
10548606	ENSMUSG00000053389	protein_coding
10548608	ENSMUSG00000057754	protein_coding
10548610	ENSMUSG00000061977	protein_coding
10548612	ENSMUSG00000051153	protein_coding
10548614	ENSMUSG00000063478	protein_coding
10548653	ENSMUSG00000107874	protein_coding
10548663	ENSMUSG00000071150	protein_coding
10548665	ENSMUSG00000071149	protein_coding
10548667	ENSMUSG00000053217	protein_coding
10548669	ENSMUSG00000057699	protein_coding
10548671	ENSMUSG00000062528	protein_coding
10548673	ENSMUSG00000058349	protein_coding
10548675	ENSMUSG00000030196	protein_coding
10548677	ENSMUSG00000071147	protein_coding
10548692	ENSMUSG00000032758	protein_coding
10548701	ENSMUSG00000030201	protein_coding
10548729	ENSMUSG00000032718	protein_coding
10548735	ENSMUSG00000030203	protein_coding
10548745	ENSMUSG00000032641	protein_coding
10548754	ENSMUSG00000030205	protein_coding
10548761	ENSMUSG00000042770	protein_coding
10548769	ENSMUSG00000030206	protein_coding
10548779	ENSMUSG00000047104	protein_coding
10548791	ENSMUSG00000030209	protein_coding
10548810	ENSMUSG00000045291	protein_coding
10548817	ENSMUSG00000030214	protein_coding
10548829	ENSMUSG00000042638	protein_coding
10548857	ENSMUSG00000096010	protein_coding
10548859	ENSMUSG00000030216	protein_coding
10548871	ENSMUSG00000043298	protein_coding
10548875	ENSMUSG00000030217	protein_coding
10548879	ENSMUSG00000030218	protein_coding
10548884	ENSMUSG00000030219	protein_coding
10548892	ENSMUSG00000030220	protein_coding
10548899	ENSMUSG00000030222	protein_coding
10548905	ENSMUSG00000015766	protein_coding
10548931	ENSMUSG00000044378	protein_coding
10548940	ENSMUSG00000030226	protein_coding
10548948	ENSMUSG00000046717	protein_coding
10548951	ENSMUSG00000092164	protein_coding
10548957	ENSMUSG00000030230	protein_coding
10548976	ENSMUSG00000057322	protein_coding
10548978	ENSMUSG00000041698	protein_coding
10548996	ENSMUSG00000030237	protein_coding
10549012	ENSMUSG00000079263	protein_coding
10549025	ENSMUSG00000079262	protein_coding
10549041	ENSMUSG00000063975	protein_coding
10549057	ENSMUSG00000030243	protein_coding
10549079	ENSMUSG00000030244	protein_coding
10549097	ENSMUSG00000030246	protein_coding
10549102	ENSMUSG00000030247	protein_coding
10549108	ENSMUSG00000030249	protein_coding
10549154	ENSMUSG00000048473	protein_coding
10549162	ENSMUSG00000030283	protein_coding
10549171	ENSMUSG00000030279	protein_coding
10549200	ENSMUSG00000041540	protein_coding
10549222	ENSMUSG00000030268	protein_coding
10549237	ENSMUSG00000043541	protein_coding
10549256	ENSMUSG00000030265	protein_coding
10549265	ENSMUSG00000054966	protein_coding
10549276	ENSMUSG00000030256	protein_coding
10549282	ENSMUSG00000030287	protein_coding
10549341	ENSMUSG00000040250	protein_coding
10549361	ENSMUSG00000040234	protein_coding
10549375	ENSMUSG00000025362	protein_coding
10549377	ENSMUSG00000040163	protein_coding
10549382	ENSMUSG00000072662	protein_coding
10549388	ENSMUSG00000048776	protein_coding
10549402	ENSMUSG00000030304	protein_coding
10549420	ENSMUSG00000030306	protein_coding
10549447	ENSMUSG00000040029	protein_coding
10549473	ENSMUSG00000030309	protein_coding
10549495	ENSMUSG00000034892	protein_coding
10549497	ENSMUSG00000039985	protein_coding
10549504	ENSMUSG00000030313	protein_coding
10549506	ENSMUSG00000030313	protein_coding
10549536	ENSMUSG00000068250	protein_coding
10549546	ENSMUSG00000035674	protein_coding
10549552	ENSMUSG00000008373	protein_coding
10549569	ENSMUSG00000035632	protein_coding
10549582	ENSMUSG00000035585	protein_coding
10549588	ENSMUSG00000006333	protein_coding
10549594	ENSMUSG00000030428	protein_coding
10549615	ENSMUSG00000035545	protein_coding
10549635	ENSMUSG00000070873	protein_coding
10549647	ENSMUSG00000062524	protein_coding
10549655	ENSMUSG00000006154	protein_coding
10549679	ENSMUSG00000035390	protein_coding
10549700	ENSMUSG00000059851	protein_coding
10549708	ENSMUSG00000013091	protein_coding
10549714	ENSMUSG00000030432	protein_coding
10549723	ENSMUSG00000074406	protein_coding
10549730	ENSMUSG00000035285	protein_coding
10549733	ENSMUSG00000035279	protein_coding
10549748	ENSMUSG00000051184	protein_coding
10549751	ENSMUSG00000074405	protein_coding
10549758	ENSMUSG00000074405	protein_coding
10549760	ENSMUSG00000055633	protein_coding
10549762	ENSMUSG00000035228	protein_coding
10549770	ENSMUSG00000030435	protein_coding
10549780	ENSMUSG00000035203	protein_coding
10549794	ENSMUSG00000048398	protein_coding
10549804	ENSMUSG00000034690	protein_coding
10549813	ENSMUSG00000044876	protein_coding
10549820	ENSMUSG00000034660	protein_coding
10549827	ENSMUSG00000058028	protein_coding
10549836	ENSMUSG00000053367	protein_coding
10549842	ENSMUSG00000054893	protein_coding
10549849	ENSMUSG00000055150	protein_coding
10549854	ENSMUSG00000062861	protein_coding
10549869	ENSMUSG00000048620	protein_coding
10549871	ENSMUSG00000054938	protein_coding
10549875	ENSMUSG00000056696	protein_coding
10549879	ENSMUSG00000051527	protein_coding
10549889	ENSMUSG00000070837	protein_coding
10549899	ENSMUSG00000034538	protein_coding
10549945	ENSMUSG00000046716	protein_coding
10549947	ENSMUSG00000045340	protein_coding
10549949	ENSMUSG00000034087	protein_coding
10549982	ENSMUSG00000051687	protein_coding
10549984	ENSMUSG00000047655	protein_coding
10549986	ENSMUSG00000043308	protein_coding
10549988	ENSMUSG00000061602	protein_coding
10549992	ENSMUSG00000115744	protein_coding
10549996	ENSMUSG00000058132	protein_coding
10550003	ENSMUSG00000030386	protein_coding
10550015	ENSMUSG00000030385	protein_coding
10550029	ENSMUSG00000058638	protein_coding
10550039	ENSMUSG00000060397	protein_coding
10550047	ENSMUSG00000054715	protein_coding
10550052	ENSMUSG00000012848	protein_coding
10550059	ENSMUSG00000033967	protein_coding
10550062	ENSMUSG00000004500	protein_coding
10550067	ENSMUSG00000033961	protein_coding
10550076	ENSMUSG00000005566	protein_coding
10550100	ENSMUSG00000095629	protein_coding
10550102	ENSMUSG00000056394	protein_coding
10550131	ENSMUSG00000033847	protein_coding
10550146	ENSMUSG00000005649	protein_coding
10550155	ENSMUSG00000074378	protein_coding
10550163	ENSMUSG00000078798	protein_coding
10550175	ENSMUSG00000055942	protein_coding
10550212	ENSMUSG00000074366	protein_coding
10550217	ENSMUSG00000074365	protein_coding
10550222	ENSMUSG00000078796	protein_coding
10550237	ENSMUSG00000006024	protein_coding
10550250	ENSMUSG00000006021	protein_coding
10550263	ENSMUSG00000030376	protein_coding
10550274	ENSMUSG00000041420	protein_coding
10550290	ENSMUSG00000002083	protein_coding
10550296	ENSMUSG00000059273	protein_coding
10550316	ENSMUSG00000019158	protein_coding
10550322	ENSMUSG00000007209	protein_coding
10550326	ENSMUSG00000008036	protein_coding
10550332	ENSMUSG00000001918	protein_coding
10550345	ENSMUSG00000030374	protein_coding
10550365	ENSMUSG00000041187	protein_coding
10550383	ENSMUSG00000078794	protein_coding
10550388	ENSMUSG00000063594	protein_coding
10550394	ENSMUSG00000043017	protein_coding
10550400	ENSMUSG00000070802	protein_coding
10550402	ENSMUSG00000041141	protein_coding
10550406	ENSMUSG00000041117	protein_coding
10550409	ENSMUSG00000066760	protein_coding
10550417	ENSMUSG00000053228	protein_coding
10550424	ENSMUSG00000023159	protein_coding
10550439	ENSMUSG00000008789	protein_coding
10550453	ENSMUSG00000023185	protein_coding
10550465	ENSMUSG00000030368	protein_coding
10550470	ENSMUSG00000057195	protein_coding
10550476	ENSMUSG00000030366	protein_coding
10550482	ENSMUSG00000066756	protein_coding
10550487	ENSMUSG00000054005	protein_coding
10550496	ENSMUSG00000044903	protein_coding
10550501	ENSMUSG00000040987	protein_coding
10550509	ENSMUSG00000030413	protein_coding
10550514	ENSMUSG00000030411	protein_coding
10550519	ENSMUSG00000051965	protein_coding
10550521	ENSMUSG00000048481	protein_coding
10550527	ENSMUSG00000044030	protein_coding
10550531	ENSMUSG00000023118	protein_coding
10550557	ENSMUSG00000040866	protein_coding
10550564	ENSMUSG00000030410	protein_coding
10550574	ENSMUSG00000030409	protein_coding
10550593	ENSMUSG00000040841	protein_coding
10550597	ENSMUSG00000050428	protein_coding
10550601	ENSMUSG00000040824	protein_coding
10550605	ENSMUSG00000040811	protein_coding
10550625	ENSMUSG00000040811	protein_coding
10550627	ENSMUSG00000044317	protein_coding
10550632	ENSMUSG00000052214	protein_coding
10550638	ENSMUSG00000030401	protein_coding
10550650	ENSMUSG00000003549	protein_coding
10550660	ENSMUSG00000040734	protein_coding
10550674	ENSMUSG00000030400	protein_coding
10550698	ENSMUSG00000030399	protein_coding
10550706	ENSMUSG00000011263	protein_coding
10550715	ENSMUSG00000002043	protein_coding
10550723	ENSMUSG00000060621	protein_coding
10550730	ENSMUSG00000011267	protein_coding
10550740	ENSMUSG00000070777	protein_coding
10550749	ENSMUSG00000060508	protein_coding
10550768	ENSMUSG00000094001	protein_coding
10550778	ENSMUSG00000074311	protein_coding
10550786	ENSMUSG00000074311	protein_coding
10550790	ENSMUSG00000045693	protein_coding
10550795	ENSMUSG00000015721	protein_coding
10550807	ENSMUSG00000094187	protein_coding
10550810	ENSMUSG00000062483	protein_coding
10550815	ENSMUSG00000035523	protein_coding
10550818	ENSMUSG00000090411	protein_coding
10550820	ENSMUSG00000062598	protein_coding
10550822	ENSMUSG00000046924	protein_coding
10550824	ENSMUSG00000092473	protein_coding
10550826	ENSMUSG00000097425	protein_coding
10550829	ENSMUSG00000092456	protein_coding
10550831	ENSMUSG00000066723	protein_coding
10550833	ENSMUSG00000057101	protein_coding
10550840	ENSMUSG00000052675	protein_coding
10550847	ENSMUSG00000047603	protein_coding
10550855	ENSMUSG00000068962	protein_coding
10550860	ENSMUSG00000030486	protein_coding
10550865	ENSMUSG00000055305	protein_coding
10550870	ENSMUSG00000030484	protein_coding
10550877	ENSMUSG00000054342	protein_coding
10550889	ENSMUSG00000002210	protein_coding
10550906	ENSMUSG00000046223	protein_coding
10550915	ENSMUSG00000054793	protein_coding
10550925	ENSMUSG00000064264	protein_coding
10550931	ENSMUSG00000041037	protein_coding
10550935	ENSMUSG00000051768	protein_coding
10550956	ENSMUSG00000064254	protein_coding
10550967	ENSMUSG00000074277	protein_coding
10550972	ENSMUSG00000074277	protein_coding
10550978	ENSMUSG00000074277	protein_coding
10550980	ENSMUSG00000057454	protein_coding
10550986	ENSMUSG00000045587	protein_coding
10550994	ENSMUSG00000054169	protein_coding
10551011	ENSMUSG00000011349	protein_coding
10551021	ENSMUSG00000040952	protein_coding
10551025	ENSMUSG00000003379	protein_coding
10551030	ENSMUSG00000040940	protein_coding
10551061	ENSMUSG00000045252	protein_coding
10551069	ENSMUSG00000046541	protein_coding
10551080	ENSMUSG00000005442	protein_coding
10551102	ENSMUSG00000058741	protein_coding
10551104	ENSMUSG00000043843	protein_coding
10551120	ENSMUSG00000045039	protein_coding
10551162	ENSMUSG00000057229	protein_coding
10551169	ENSMUSG00000059479	protein_coding
10551173	ENSMUSG00000061286	protein_coding
10551181	ENSMUSG00000063439	protein_coding
10551185	ENSMUSG00000002603	protein_coding
10551197	ENSMUSG00000030483	protein_coding
10551209	ENSMUSG00000040583	protein_coding
10551215	ENSMUSG00000013878	protein_coding
10551218	ENSMUSG00000040660	protein_coding
10551236	ENSMUSG00000040601	protein_coding
10551252	ENSMUSG00000054102	protein_coding
10551264	ENSMUSG00000066704	protein_coding
10551273	ENSMUSG00000049685	protein_coding
10551287	ENSMUSG00000060407	protein_coding
10551293	ENSMUSG00000052974	protein_coding
10551304	ENSMUSG00000078787	protein_coding
10551314	ENSMUSG00000078786	protein_coding
10551319	ENSMUSG00000003762	protein_coding
10551336	ENSMUSG00000063160	protein_coding
10551347	ENSMUSG00000040466	protein_coding
10551355	ENSMUSG00000055200	protein_coding
10551359	ENSMUSG00000008384	protein_coding
10551365	ENSMUSG00000053198	protein_coding
10551377	ENSMUSG00000040424	protein_coding
10551382	ENSMUSG00000049643	protein_coding
10551393	ENSMUSG00000004056	protein_coding
10551401	ENSMUSG00000007944	protein_coding
10551405	ENSMUSG00000057093	protein_coding
10551410	ENSMUSG00000037640	protein_coding
10551421	ENSMUSG00000037640	protein_coding
10551423	ENSMUSG00000030604	protein_coding
10551431	ENSMUSG00000020420	protein_coding
10551435	ENSMUSG00000078776	protein_coding
10551464	ENSMUSG00000046865	protein_coding
10551469	ENSMUSG00000002409	protein_coding
10551483	ENSMUSG00000046058	protein_coding
10551487	ENSMUSG00000070705	protein_coding
10551489	ENSMUSG00000037563	protein_coding
10551496	ENSMUSG00000003437	protein_coding
10551511	ENSMUSG00000060791	protein_coding
10551519	ENSMUSG00000030600	protein_coding
10551526	ENSMUSG00000060747	protein_coding
10551531	ENSMUSG00000084174	protein_coding
10551534	ENSMUSG00000037463	protein_coding
10551542	ENSMUSG00000030598	protein_coding
10551554	ENSMUSG00000070699	protein_coding
10551570	ENSMUSG00000015149	protein_coding
10551587	ENSMUSG00000051735	protein_coding
10551600	ENSMUSG00000015165	protein_coding
10551614	ENSMUSG00000053898	protein_coding
10551626	ENSMUSG00000053964	protein_coding
10551638	ENSMUSG00000053522	protein_coding
10551644	ENSMUSG00000054083	protein_coding
10551666	ENSMUSG00000037337	protein_coding
10551696	ENSMUSG00000030589	protein_coding
10551716	ENSMUSG00000031493	protein_coding
10551724	ENSMUSG00000030588	protein_coding
10551736	ENSMUSG00000037166	protein_coding
10551741	ENSMUSG00000030584	protein_coding
10551760	ENSMUSG00000046185	protein_coding
10551770	ENSMUSG00000047473	protein_coding
10551777	ENSMUSG00000011427	protein_coding
10551791	ENSMUSG00000058402	protein_coding
10551803	ENSMUSG00000074221	protein_coding
10551815	ENSMUSG00000049421	protein_coding
10551822	ENSMUSG00000074220	protein_coding
10551828	ENSMUSG00000066647	protein_coding
10551836	ENSMUSG00000074218	protein_coding
10551841	ENSMUSG00000019738	protein_coding
10551848	ENSMUSG00000013928	protein_coding
10551852	ENSMUSG00000013921	protein_coding
10551865	ENSMUSG00000042831	protein_coding
10551872	ENSMUSG00000019737	protein_coding
10551881	ENSMUSG00000074210	protein_coding
10551883	ENSMUSG00000030579	protein_coding
10551891	ENSMUSG00000036931	protein_coding
10551905	ENSMUSG00000006649	protein_coding
10551907	ENSMUSG00000006649	protein_coding
10551939	ENSMUSG00000036892	protein_coding
10551966	ENSMUSG00000036854	protein_coding
10552000	ENSMUSG00000013083	protein_coding
10552008	ENSMUSG00000005553	protein_coding
10552037	ENSMUSG00000046056	protein_coding
10552044	ENSMUSG00000060962	protein_coding
10552064	ENSMUSG00000074199	protein_coding
10552071	ENSMUSG00000046826	protein_coding
10552075	ENSMUSG00000036560	protein_coding
10552090	ENSMUSG00000036521	protein_coding
10552121	ENSMUSG00000066583	protein_coding
10552125	ENSMUSG00000063931	protein_coding
10552140	ENSMUSG00000034957	protein_coding
10552143	ENSMUSG00000030495	protein_coding
10552156	ENSMUSG00000030494	protein_coding
10552173	ENSMUSG00000023072	protein_coding
10552193	ENSMUSG00000030492	protein_coding
10552210	ENSMUSG00000034867	protein_coding
10552242	ENSMUSG00000062328	protein_coding
10552245	ENSMUSG00000021217	protein_coding
10552252	ENSMUSG00000054676	protein_coding
10552270	ENSMUSG00000068959	protein_coding
10552276	ENSMUSG00000039159	protein_coding
10552288	ENSMUSG00000039257	protein_coding
10552294	ENSMUSG00000091692	protein_coding
10552299	ENSMUSG00000048312	protein_coding
10552303	ENSMUSG00000072259	protein_coding
10552314	ENSMUSG00000091474	protein_coding
10552320	ENSMUSG00000074165	protein_coding
10552339	ENSMUSG00000090619	protein_coding
10552358	ENSMUSG00000064194	protein_coding
10552363	ENSMUSG00000064194	protein_coding
10552369	ENSMUSG00000039013	protein_coding
10552380	ENSMUSG00000030468	protein_coding
10552398	ENSMUSG00000093639	protein_coding
10552406	ENSMUSG00000004612	protein_coding
10552412	ENSMUSG00000038973	protein_coding
10552425	ENSMUSG00000070604	protein_coding
10552433	ENSMUSG00000056592	protein_coding
10552440	ENSMUSG00000030469	protein_coding
10552444	ENSMUSG00000055102	protein_coding
10552451	ENSMUSG00000030472	protein_coding
10552458	ENSMUSG00000038888	protein_coding
10552462	ENSMUSG00000044737	protein_coding
10552469	ENSMUSG00000054046	protein_coding
10552475	ENSMUSG00000044430	protein_coding
10552480	ENSMUSG00000067616	protein_coding
10552488	ENSMUSG00000030693	protein_coding
10552494	ENSMUSG00000047884	protein_coding
10552500	ENSMUSG00000064023	protein_coding
10552508	ENSMUSG00000030713	protein_coding
10552516	ENSMUSG00000050063	protein_coding
10552526	ENSMUSG00000074155	protein_coding
10552532	ENSMUSG00000006948	protein_coding
10552540	ENSMUSG00000055193	protein_coding
10552557	ENSMUSG00000063089	protein_coding
10552562	ENSMUSG00000063133	protein_coding
10552566	ENSMUSG00000059042	protein_coding
10552570	ENSMUSG00000044485	protein_coding
10552574	ENSMUSG00000053719	protein_coding
10552581	ENSMUSG00000063177	protein_coding
10552587	ENSMUSG00000066516	protein_coding
10552594	ENSMUSG00000060177	protein_coding
10552599	ENSMUSG00000038968	protein_coding
10552604	ENSMUSG00000063713	protein_coding
10552608	ENSMUSG00000066515	protein_coding
10552613	ENSMUSG00000066513	protein_coding
10552618	ENSMUSG00000066512	protein_coding
10552622	ENSMUSG00000045411	protein_coding
10552632	ENSMUSG00000038738	protein_coding
10552656	ENSMUSG00000030731	protein_coding
10552668	ENSMUSG00000047085	protein_coding
10552672	ENSMUSG00000038704	protein_coding
10552681	ENSMUSG00000038695	protein_coding
10552689	ENSMUSG00000051113	protein_coding
10552697	ENSMUSG00000002204	protein_coding
10552708	ENSMUSG00000062785	protein_coding
10552718	ENSMUSG00000066500	protein_coding
10552725	ENSMUSG00000002205	protein_coding
10552740	ENSMUSG00000109511	protein_coding
10552743	ENSMUSG00000074141	protein_coding
10552752	ENSMUSG00000011096	protein_coding
10552758	ENSMUSG00000011096	protein_coding
10552760	ENSMUSG00000002963	protein_coding
10552779	ENSMUSG00000011658	protein_coding
10552796	ENSMUSG00000059891	protein_coding
10552812	ENSMUSG00000003184	protein_coding
10552824	ENSMUSG00000038387	protein_coding
10552832	ENSMUSG00000003421	protein_coding
10552845	ENSMUSG00000003423	protein_coding
10552857	ENSMUSG00000070570	protein_coding
10552871	ENSMUSG00000038300	protein_coding
10552874	ENSMUSG00000030796	protein_coding
10552888	ENSMUSG00000094152	protein_coding
10552902	ENSMUSG00000070568	protein_coding
10552907	ENSMUSG00000070568	protein_coding
10552919	ENSMUSG00000038239	protein_coding
10552932	ENSMUSG00000038201	protein_coding
10552938	ENSMUSG00000074121	protein_coding
10552942	ENSMUSG00000100916	protein_coding
10552945	ENSMUSG00000003865	protein_coding
10552966	ENSMUSG00000023467	protein_coding
10552982	ENSMUSG00000040428	protein_coding
10553004	ENSMUSG00000030825	protein_coding
10553015	ENSMUSG00000030826	protein_coding
10553027	ENSMUSG00000008461	protein_coding
10553031	ENSMUSG00000064158	protein_coding
10553042	ENSMUSG00000044562	protein_coding
10553057	ENSMUSG00000042918	protein_coding
10553071	ENSMUSG00000070564	protein_coding
10553080	ENSMUSG00000003273	protein_coding
10553092	ENSMUSG00000059824	protein_coding
10553100	ENSMUSG00000059070	protein_coding
10553107	ENSMUSG00000054161	protein_coding
10553115	ENSMUSG00000062044	protein_coding
10553131	ENSMUSG00000002778	protein_coding
10553140	ENSMUSG00000002781	protein_coding
10553148	ENSMUSG00000040189	protein_coding
10553163	ENSMUSG00000030835	protein_coding
10553199	ENSMUSG00000009487	protein_coding
10553256	ENSMUSG00000009471	protein_coding
10553261	ENSMUSG00000058975	protein_coding
10553274	ENSMUSG00000057465	protein_coding
10553280	ENSMUSG00000006599	protein_coding
10553299	ENSMUSG00000060591	protein_coding
10553301	ENSMUSG00000063229	protein_coding
10553309	ENSMUSG00000030851	protein_coding
10553319	ENSMUSG00000056509	protein_coding
10553324	ENSMUSG00000010307	protein_coding
10553334	ENSMUSG00000050870	protein_coding
10553336	ENSMUSG00000030471	protein_coding
10553354	ENSMUSG00000052512	protein_coding
10553403	ENSMUSG00000039745	protein_coding
10553413	ENSMUSG00000030505	protein_coding
10553430	ENSMUSG00000039728	protein_coding
10553450	ENSMUSG00000055409	protein_coding
10553471	ENSMUSG00000084234	protein_coding
10553475	ENSMUSG00000020460	protein_coding
10553477	ENSMUSG00000055489	protein_coding
10553501	ENSMUSG00000030500	protein_coding
10553521	ENSMUSG00000030498	protein_coding
10553537	ENSMUSG00000063297	protein_coding
10553559	ENSMUSG00000051504	protein_coding
10553568	ENSMUSG00000033790	protein_coding
10553598	ENSMUSG00000030447	protein_coding
10553646	ENSMUSG00000030451	protein_coding
10553743	ENSMUSG00000030450	protein_coding
10553773	ENSMUSG00000033676	protein_coding
10553788	ENSMUSG00000025324	protein_coding
10553813	ENSMUSG00000025326	protein_coding
10553829	ENSMUSG00000050628	protein_coding
10553831	ENSMUSG00000050628	protein_coding
10553833	ENSMUSG00000033585	protein_coding
10553835	ENSMUSG00000056972	protein_coding
10553842	ENSMUSG00000033510	protein_coding
10553861	ENSMUSG00000030523	protein_coding
10553897	ENSMUSG00000030522	protein_coding
10553913	ENSMUSG00000033429	protein_coding
10553917	ENSMUSG00000030519	protein_coding
10553935	ENSMUSG00000030515	protein_coding
10553956	ENSMUSG00000078681	protein_coding
10553967	ENSMUSG00000030513	protein_coding
10553993	ENSMUSG00000030512	protein_coding
10554005	ENSMUSG00000075701	protein_coding
10554013	ENSMUSG00000032640	protein_coding
10554017	ENSMUSG00000053091	protein_coding
10554034	ENSMUSG00000030510	protein_coding
10554045	ENSMUSG00000058145	protein_coding
10554057	ENSMUSG00000058145	protein_coding
10554061	ENSMUSG00000058145	protein_coding
10554063	ENSMUSG00000058145	protein_coding
10554074	ENSMUSG00000058145	protein_coding
10554076	ENSMUSG00000043831	protein_coding
10554081	ENSMUSG00000030555	protein_coding
10554094	ENSMUSG00000005533	protein_coding
10554118	ENSMUSG00000074071	protein_coding
10554142	ENSMUSG00000022992	protein_coding
10554150	ENSMUSG00000070509	protein_coding
10554156	ENSMUSG00000078670	protein_coding
10554166	ENSMUSG00000066406	protein_coding
10554198	ENSMUSG00000055652	protein_coding
10554204	ENSMUSG00000025754	protein_coding
10554223	ENSMUSG00000030611	protein_coding
10554233	ENSMUSG00000030609	protein_coding
10554240	ENSMUSG00000039236	protein_coding
10554249	ENSMUSG00000030607	protein_coding
10554269	ENSMUSG00000039202	protein_coding
10554281	ENSMUSG00000039187	protein_coding
10554325	ENSMUSG00000046591	protein_coding
10554351	ENSMUSG00000039099	protein_coding
10554367	ENSMUSG00000030543	protein_coding
10554370	ENSMUSG00000048897	protein_coding
10554375	ENSMUSG00000030539	protein_coding
10554392	ENSMUSG00000050973	protein_coding
10554397	ENSMUSG00000045467	protein_coding
10554413	ENSMUSG00000047084	protein_coding
10554419	ENSMUSG00000030534	protein_coding
10554445	ENSMUSG00000038943	protein_coding
10554463	ENSMUSG00000030532	protein_coding
10554471	ENSMUSG00000038797	protein_coding
10554475	ENSMUSG00000005621	protein_coding
10554487	ENSMUSG00000038763	protein_coding
10554502	ENSMUSG00000025726	protein_coding
10554521	ENSMUSG00000025584	protein_coding
10554549	ENSMUSG00000045795	protein_coding
10554574	ENSMUSG00000038623	protein_coding
10554588	ENSMUSG00000030638	protein_coding
10554599	ENSMUSG00000070469	protein_coding
10554629	ENSMUSG00000038563	protein_coding
10554655	ENSMUSG00000057706	protein_coding
10554667	ENSMUSG00000038540	protein_coding
10554693	ENSMUSG00000046027	protein_coding
10554701	ENSMUSG00000021546	protein_coding
10554704	ENSMUSG00000038503	protein_coding
10554714	ENSMUSG00000070460	protein_coding
10554716	ENSMUSG00000070459	protein_coding
10554718	ENSMUSG00000091205	protein_coding
10554721	ENSMUSG00000061549	protein_coding
10554725	ENSMUSG00000020168	protein_coding
10554727	ENSMUSG00000057067	protein_coding
10554729	ENSMUSG00000059319	protein_coding
10554731	ENSMUSG00000063394	protein_coding
10554733	ENSMUSG00000060688	protein_coding
10554736	ENSMUSG00000090949	protein_coding
10554745	ENSMUSG00000091962	protein_coding
10554748	ENSMUSG00000090362	protein_coding
10554752	ENSMUSG00000030562	protein_coding
10554778	ENSMUSG00000049583	protein_coding
10554789	ENSMUSG00000030560	protein_coding
10554800	ENSMUSG00000030559	protein_coding
10554808	ENSMUSG00000049791	protein_coding
10554819	ENSMUSG00000030621	protein_coding
10554839	ENSMUSG00000039361	protein_coding
10554863	ENSMUSG00000030616	protein_coding
10554893	ENSMUSG00000044362	protein_coding
10554895	ENSMUSG00000051451	protein_coding
10554900	ENSMUSG00000052572	protein_coding
10554926	ENSMUSG00000030613	protein_coding
10554938	ENSMUSG00000030643	protein_coding
10554945	ENSMUSG00000061119	protein_coding
10554960	ENSMUSG00000051515	protein_coding
10554969	ENSMUSG00000048078	protein_coding
10555007	ENSMUSG00000048078	protein_coding
10555011	ENSMUSG00000018995	protein_coding
10555027	ENSMUSG00000004508	protein_coding
10555039	ENSMUSG00000044952	protein_coding
10555041	ENSMUSG00000035704	protein_coding
10555055	ENSMUSG00000030647	protein_coding
10555059	ENSMUSG00000051727	protein_coding
10555063	ENSMUSG00000025133	protein_coding
10555089	ENSMUSG00000035623	protein_coding
10555108	ENSMUSG00000025439	protein_coding
10555118	ENSMUSG00000030774	protein_coding
10555135	ENSMUSG00000035582	protein_coding
10555156	ENSMUSG00000074003	protein_coding
10555174	ENSMUSG00000090958	protein_coding
10555179	ENSMUSG00000030753	protein_coding
10555186	ENSMUSG00000015957	protein_coding
10555197	ENSMUSG00000055407	protein_coding
10555205	ENSMUSG00000035314	protein_coding
