AFFY.ID	Gene.ID	Gene.Type
1391083_at	ENSRNOG00000024728	protein_coding
1391086_at	ENSRNOG00000014996	protein_coding
1391087_at	ENSRNOG00000016697	protein_coding
1391091_at	ENSRNOG00000014048	protein_coding
1391092_at	ENSRNOG00000010199	protein_coding
1391094_at	ENSRNOG00000003805	protein_coding
1391095_at	ENSRNOG00000006778	protein_coding
1391099_at	ENSRNOG00000027278	protein_coding
1391101_at	ENSRNOG00000017791	protein_coding
1391104_at	ENSRNOG00000024127	protein_coding
1391106_at	ENSRNOG00000033192	protein_coding
1391107_at	ENSRNOG00000042951	protein_coding
1391108_at	ENSRNOG00000016392	protein_coding
1391110_at	ENSRNOG00000025042	protein_coding
1391111_at	ENSRNOG00000059938	protein_coding
1391113_at	ENSRNOG00000005515	protein_coding
1391115_at	ENSRNOG00000028752	protein_coding
1391117_at	ENSRNOG00000016863	protein_coding
1391121_at	ENSRNOG00000011407	protein_coding
1391125_at	ENSRNOG00000049873	protein_coding
1391126_at	ENSRNOG00000006983	protein_coding
1391127_at	ENSRNOG00000013536	protein_coding
1391128_at	ENSRNOG00000012420	protein_coding
1391130_at	ENSRNOG00000015598	protein_coding
1391133_at	ENSRNOG00000027376	protein_coding
1391135_at	ENSRNOG00000003063	protein_coding
1391137_at	ENSRNOG00000021656	protein_coding
1391139_at	ENSRNOG00000006956	protein_coding
1391146_at	ENSRNOG00000013481	protein_coding
1391147_at	ENSRNOG00000053805	protein_coding
1391156_at	ENSRNOG00000006741	protein_coding
1391158_a_at	ENSRNOG00000001256	protein_coding
1391161_at	ENSRNOG00000038140	protein_coding
1391162_at	ENSRNOG00000017511	protein_coding
1391163_at	ENSRNOG00000032723	protein_coding
1391167_at	ENSRNOG00000038365	protein_coding
1391169_at	ENSRNOG00000006068	protein_coding
1391170_at	ENSRNOG00000007472	protein_coding
1391177_at	ENSRNOG00000048242	protein_coding
1391183_at	ENSRNOG00000000408	protein_coding
1391184_at	ENSRNOG00000045846	protein_coding
1391187_at	ENSRNOG00000002930	protein_coding
1391189_a_at	ENSRNOG00000024617	protein_coding
1391190_at	ENSRNOG00000024737	protein_coding
1391194_at	ENSRNOG00000013907	protein_coding
1391195_at	ENSRNOG00000020488	protein_coding
1391199_at	ENSRNOG00000047035	protein_coding
1391200_at	ENSRNOG00000060153	protein_coding
1391201_at	ENSRNOG00000011167	protein_coding
1391205_at	ENSRNOG00000021312	protein_coding
1391206_at	ENSRNOG00000025948	protein_coding
1391207_at	ENSRNOG00000049349	protein_coding
1391208_at	ENSRNOG00000013306	protein_coding
1391210_at	ENSRNOG00000030625	protein_coding
1391212_at	ENSRNOG00000002387	protein_coding
1391214_at	ENSRNOG00000037757	protein_coding
1391216_at	ENSRNOG00000005633	protein_coding
1391218_at	ENSRNOG00000024863	protein_coding
1391220_at	ENSRNOG00000004777	protein_coding
1391221_at	ENSRNOG00000016187	protein_coding
1391222_at	ENSRNOG00000015121	protein_coding
1391224_at	ENSRNOG00000019992	protein_coding
1391227_at	ENSRNOG00000001216	protein_coding
1391228_at	ENSRNOG00000057862	protein_coding
1391229_at	ENSRNOG00000006470	protein_coding
1391231_at	ENSRNOG00000023064	protein_coding
1391236_at	ENSRNOG00000021931	protein_coding
1391239_at	ENSRNOG00000036699	protein_coding
1391240_at	ENSRNOG00000014672	protein_coding
1391241_at	ENSRNOG00000006867	protein_coding
1391245_at	ENSRNOG00000000418	protein_coding
1391249_at	ENSRNOG00000022429	protein_coding
1391252_at	ENSRNOG00000023456	protein_coding
1391255_at	ENSRNOG00000019477	protein_coding
1391260_at	ENSRNOG00000018316	protein_coding
1391265_at	ENSRNOG00000025987	protein_coding
1391267_at	ENSRNOG00000001241	protein_coding
1391268_at	ENSRNOG00000020242	protein_coding
1391269_at	ENSRNOG00000008177	protein_coding
1391270_at	ENSRNOG00000016032	protein_coding
1391271_at	ENSRNOG00000014530	protein_coding
1391273_at	ENSRNOG00000000590	protein_coding
1391277_at	ENSRNOG00000011748	protein_coding
1391279_at	ENSRNOG00000004498	protein_coding
1391282_at	ENSRNOG00000016371	protein_coding
1391283_at	ENSRNOG00000014165	protein_coding
1391285_at	ENSRNOG00000027183	protein_coding
1391290_at	ENSRNOG00000002903	protein_coding
1391293_at	ENSRNOG00000059519	protein_coding
1391294_at	ENSRNOG00000011614	protein_coding
1391297_at	ENSRNOG00000008067	protein_coding
1391301_at	ENSRNOG00000055512	protein_coding
1391303_at	ENSRNOG00000056150	protein_coding
1391306_at	ENSRNOG00000012348	protein_coding
1391315_at	ENSRNOG00000027833	protein_coding
1391317_at	ENSRNOG00000015275	protein_coding
1391318_x_at	ENSRNOG00000013866	protein_coding
1391324_at	ENSRNOG00000003722	protein_coding
1391330_at	ENSRNOG00000059865	protein_coding
1391331_at	ENSRNOG00000037695	protein_coding
1391332_at	ENSRNOG00000027929	protein_coding
1391334_at	ENSRNOG00000032569	protein_coding
1391338_at	ENSRNOG00000045545	protein_coding
1391341_at	ENSRNOG00000021536	protein_coding
1391342_at	ENSRNOG00000008017	protein_coding
1391345_at	ENSRNOG00000015357	protein_coding
1391347_at	ENSRNOG00000018009	protein_coding
1391348_at	ENSRNOG00000007419	protein_coding
1391352_at	ENSRNOG00000005787	protein_coding
1391356_at	ENSRNOG00000014630	protein_coding
1391383_at	ENSRNOG00000015220	protein_coding
1391387_s_at	ENSRNOG00000037162	protein_coding
1391393_at	ENSRNOG00000015734	protein_coding
1391394_s_at	ENSRNOG00000018461	protein_coding
1391396_at	ENSRNOG00000002818	protein_coding
1391397_at	ENSRNOG00000050360	protein_coding
1391400_at	ENSRNOG00000019317	protein_coding
1391404_at	ENSRNOG00000029885	protein_coding
1391405_at	ENSRNOG00000030151	protein_coding
1391408_a_at	ENSRNOG00000013806	protein_coding
1391409_at	ENSRNOG00000009050	protein_coding
1391412_at	ENSRNOG00000011785	protein_coding
1391413_at	ENSRNOG00000020179	protein_coding
1391414_at	ENSRNOG00000009837	protein_coding
1391415_at	ENSRNOG00000005524	protein_coding
1391416_at	ENSRNOG00000002940	protein_coding
1391417_at	ENSRNOG00000040120	protein_coding
1391419_at	ENSRNOG00000042855	protein_coding
1391421_at	ENSRNOG00000048164	protein_coding
1391422_at	ENSRNOG00000010353	protein_coding
1391426_a_at	ENSRNOG00000028411	protein_coding
1391427_at	ENSRNOG00000013596	protein_coding
1391429_at	ENSRNOG00000021200	protein_coding
1391430_at	ENSRNOG00000019751	protein_coding
1391432_at	ENSRNOG00000003825	protein_coding
1391433_at	ENSRNOG00000010134	protein_coding
1391434_at	ENSRNOG00000019433	protein_coding
1391435_at	ENSRNOG00000016488	protein_coding
1391437_at	ENSRNOG00000022455	protein_coding
1391438_at	ENSRNOG00000002039	protein_coding
1391440_at	ENSRNOG00000008618	protein_coding
1391443_at	ENSRNOG00000014192	protein_coding
1391447_at	ENSRNOG00000005673	protein_coding
1391448_at	ENSRNOG00000004208	protein_coding
1391450_at	ENSRNOG00000016758	protein_coding
1391451_at	ENSRNOG00000018536	protein_coding
1391452_at	ENSRNOG00000015271	protein_coding
1391453_at	ENSRNOG00000050509	protein_coding
1391455_at	ENSRNOG00000028501	protein_coding
1391456_at	ENSRNOG00000009149	protein_coding
1391457_a_at	ENSRNOG00000012742	protein_coding
1391458_at	ENSRNOG00000007393	protein_coding
1391459_at	ENSRNOG00000046053	protein_coding
1391461_at	ENSRNOG00000059653	protein_coding
1391462_at	ENSRNOG00000014659	protein_coding
1391466_at	ENSRNOG00000047287	protein_coding
1391467_at	ENSRNOG00000001184	protein_coding
1391472_at	ENSRNOG00000010311	protein_coding
1391474_at	ENSRNOG00000003792	protein_coding
1391475_at	ENSRNOG00000006929	protein_coding
1391478_at	ENSRNOG00000017116	protein_coding
1391482_a_at	ENSRNOG00000056768	protein_coding
1391483_at	ENSRNOG00000032202	protein_coding
1391489_at	ENSRNOG00000031138	protein_coding
1391490_at	ENSRNOG00000011202	protein_coding
1391491_a_at	ENSRNOG00000016137	protein_coding
1391495_at	ENSRNOG00000020076	protein_coding
1391496_at	ENSRNOG00000007548	protein_coding
1391498_at	ENSRNOG00000032254	protein_coding
1391501_at	ENSRNOG00000009808	protein_coding
1391503_at	ENSRNOG00000055527	protein_coding
1391507_at	ENSRNOG00000007707	protein_coding
1391509_at	ENSRNOG00000007740	protein_coding
1391510_at	ENSRNOG00000004220	protein_coding
1391516_at	ENSRNOG00000008432	protein_coding
1391517_at	ENSRNOG00000045819	protein_coding
1391518_at	ENSRNOG00000042944	protein_coding
1391524_at	ENSRNOG00000008652	protein_coding
1391526_at	ENSRNOG00000004951	protein_coding
1391527_at	ENSRNOG00000025023	protein_coding
1391530_a_at	ENSRNOG00000005993	protein_coding
1391531_at	ENSRNOG00000000169	protein_coding
1391533_at	ENSRNOG00000028008	protein_coding
1391534_at	ENSRNOG00000014702	protein_coding
1391536_at	ENSRNOG00000007924	protein_coding
1391537_at	ENSRNOG00000060773	protein_coding
1391538_at	ENSRNOG00000020377	protein_coding
1391543_at	ENSRNOG00000017787	protein_coding
1391544_at	ENSRNOG00000022268	protein_coding
1391545_at	ENSRNOG00000039024	protein_coding
1391549_at	ENSRNOG00000002152	protein_coding
1391554_at	ENSRNOG00000000809	protein_coding
1391556_at	ENSRNOG00000011977	protein_coding
1391557_at	ENSRNOG00000012155	protein_coding
1391558_at	ENSRNOG00000023197	protein_coding
1391559_at	ENSRNOG00000012579	protein_coding
1391560_at	ENSRNOG00000014460	protein_coding
1391563_at	ENSRNOG00000030475	protein_coding
1391564_at	ENSRNOG00000020356	protein_coding
1391570_at	ENSRNOG00000019365	protein_coding
1391572_at	ENSRNOG00000020651	protein_coding
1391573_at	ENSRNOG00000011517	protein_coding
1391575_at	ENSRNOG00000049949	protein_coding
1391577_at	ENSRNOG00000037443	protein_coding
1391578_at	ENSRNOG00000054446	protein_coding
1391582_at	ENSRNOG00000033984	protein_coding
1391584_at	ENSRNOG00000002319	protein_coding
1391585_at	ENSRNOG00000043204	protein_coding
1391589_at	ENSRNOG00000001271	protein_coding
1391591_at	ENSRNOG00000061073	protein_coding
1391593_at	ENSRNOG00000013526	protein_coding
1391594_at	ENSRNOG00000013236	protein_coding
1391595_at	ENSRNOG00000012438	protein_coding
1391597_at	ENSRNOG00000022176	protein_coding
1391601_at	ENSRNOG00000009691	protein_coding
1391602_at	ENSRNOG00000018590	protein_coding
1391604_at	ENSRNOG00000008932	protein_coding
1391607_at	ENSRNOG00000042785	protein_coding
1391608_at	ENSRNOG00000002912	protein_coding
1391609_at	ENSRNOG00000018845	protein_coding
1391611_at	ENSRNOG00000007080	protein_coding
1391612_at	ENSRNOG00000012259	protein_coding
1391613_at	ENSRNOG00000007887	protein_coding
1391618_at	ENSRNOG00000002544	protein_coding
1391623_at	ENSRNOG00000023577	protein_coding
1391624_at	ENSRNOG00000004555	protein_coding
1391625_at	ENSRNOG00000006975	protein_coding
1391626_at	ENSRNOG00000024733	protein_coding
1391628_at	ENSRNOG00000016800	protein_coding
1391630_at	ENSRNOG00000010685	protein_coding
1391632_at	ENSRNOG00000019122	protein_coding
1391635_at	ENSRNOG00000046257	protein_coding
1391637_at	ENSRNOG00000031168	protein_coding
1391642_at	ENSRNOG00000004306	protein_coding
1391647_at	ENSRNOG00000038911	protein_coding
1391648_at	ENSRNOG00000001684	protein_coding
1391650_at	ENSRNOG00000009936	protein_coding
1391651_at	ENSRNOG00000025604	protein_coding
1391652_at	ENSRNOG00000012142	protein_coding
1391656_at	ENSRNOG00000034134	protein_coding
1391658_at	ENSRNOG00000061108	protein_coding
1391660_at	ENSRNOG00000013521	protein_coding
1391661_at	ENSRNOG00000034116	protein_coding
1391662_at	ENSRNOG00000020199	protein_coding
1391664_at	ENSRNOG00000000121	protein_coding
1391665_at	ENSRNOG00000009425	protein_coding
1391669_at	ENSRNOG00000055293	protein_coding
1391670_at	ENSRNOG00000031730	protein_coding
1391673_at	ENSRNOG00000025624	protein_coding
1391675_at	ENSRNOG00000002860	protein_coding
1391678_at	ENSRNOG00000024882	protein_coding
1391679_at	ENSRNOG00000013437	protein_coding
1391685_at	ENSRNOG00000023140	protein_coding
1391688_at	ENSRNOG00000003278	protein_coding
1391689_at	ENSRNOG00000010591	protein_coding
1391690_at	ENSRNOG00000039891	protein_coding
1391693_at	ENSRNOG00000024952	protein_coding
1391694_at	ENSRNOG00000016280	protein_coding
1391698_at	ENSRNOG00000003469	protein_coding
1391701_at	ENSRNOG00000025174	protein_coding
1391702_at	ENSRNOG00000019623	protein_coding
1391703_at	ENSRNOG00000005021	protein_coding
1391709_at	ENSRNOG00000001323	protein_coding
1391711_at	ENSRNOG00000016477	protein_coding
1391712_at	ENSRNOG00000027976	protein_coding
1391714_at	ENSRNOG00000008846	protein_coding
1391722_at	ENSRNOG00000001193	protein_coding
1391728_at	ENSRNOG00000031398	protein_coding
1391733_at	ENSRNOG00000042467	protein_coding
1391736_at	ENSRNOG00000061607	protein_coding
1391737_at	ENSRNOG00000006940	protein_coding
1391739_at	ENSRNOG00000023768	protein_coding
1391743_at	ENSRNOG00000001069	protein_coding
1391744_at	ENSRNOG00000000891	protein_coding
1391749_a_at	ENSRNOG00000014538	protein_coding
1391756_at	ENSRNOG00000028617	protein_coding
1391757_at	ENSRNOG00000002625	protein_coding
1391758_at	ENSRNOG00000046333	protein_coding
1391761_at	ENSRNOG00000028072	protein_coding
1391765_at	ENSRNOG00000021303	protein_coding
1391775_at	ENSRNOG00000007255	protein_coding
1391776_at	ENSRNOG00000010149	protein_coding
1391780_at	ENSRNOG00000056153	protein_coding
1391784_at	ENSRNOG00000008239	protein_coding
1391785_at	ENSRNOG00000011599	protein_coding
1391791_at	ENSRNOG00000007637	protein_coding
1391796_at	ENSRNOG00000016372	protein_coding
1391797_at	ENSRNOG00000020400	protein_coding
1391800_at	ENSRNOG00000020949	protein_coding
1391803_at	ENSRNOG00000023428	protein_coding
1391805_at	ENSRNOG00000007441	protein_coding
1391807_at	ENSRNOG00000032395	protein_coding
1391808_at	ENSRNOG00000010775	protein_coding
1391810_at	ENSRNOG00000014705	protein_coding
1391812_at	ENSRNOG00000023007	protein_coding
1391813_at	ENSRNOG00000017967	protein_coding
1391814_at	ENSRNOG00000057622	protein_coding
1391817_at	ENSRNOG00000008712	protein_coding
1391818_at	ENSRNOG00000017401	protein_coding
1391819_at	ENSRNOG00000000247	protein_coding
1391820_at	ENSRNOG00000052840	protein_coding
1391821_at	ENSRNOG00000009264	protein_coding
1391825_at	ENSRNOG00000051868	protein_coding
1391826_at	ENSRNOG00000007964	protein_coding
1391827_at	ENSRNOG00000009470	protein_coding
1391828_at	ENSRNOG00000007853	protein_coding
1391830_at	ENSRNOG00000026128	protein_coding
1391837_at	ENSRNOG00000032391	protein_coding
1391838_at	ENSRNOG00000027906	protein_coding
1391840_at	ENSRNOG00000019474	protein_coding
1391845_at	ENSRNOG00000005124	protein_coding
1391846_at	ENSRNOG00000015450	protein_coding
1391848_at	ENSRNOG00000027250	protein_coding
1391854_at	ENSRNOG00000046245	protein_coding
1391855_at	ENSRNOG00000056017	protein_coding
1391857_at	ENSRNOG00000039339	protein_coding
1391858_at	ENSRNOG00000000931	protein_coding
1391861_at	ENSRNOG00000060021	protein_coding
1391864_at	ENSRNOG00000009660	protein_coding
1391865_at	ENSRNOG00000014127	protein_coding
1391866_at	ENSRNOG00000024934	protein_coding
1391871_at	ENSRNOG00000001090	protein_coding
1391872_at	ENSRNOG00000046535	protein_coding
1391878_at	ENSRNOG00000055858	protein_coding
1391880_at	ENSRNOG00000011441	protein_coding
1391883_at	ENSRNOG00000012030	protein_coding
1391884_at	ENSRNOG00000015139	protein_coding
1391886_at	ENSRNOG00000043023	protein_coding
1391889_at	ENSRNOG00000002612	protein_coding
1391891_at	ENSRNOG00000018651	protein_coding
1391893_at	ENSRNOG00000007416	protein_coding
1391896_at	ENSRNOG00000018316	protein_coding
1391897_at	ENSRNOG00000002736	protein_coding
1391905_at	ENSRNOG00000001210	protein_coding
1391906_at	ENSRNOG00000057626	protein_coding
1391907_at	ENSRNOG00000020879	protein_coding
1391909_at	ENSRNOG00000003099	protein_coding
1391920_at	ENSRNOG00000031950	protein_coding
1391921_at	ENSRNOG00000007867	protein_coding
1391922_at	ENSRNOG00000010785	protein_coding
1391924_at	ENSRNOG00000042630	protein_coding
1391925_at	ENSRNOG00000015668	protein_coding
1391928_at	ENSRNOG00000000408	protein_coding
1391932_at	ENSRNOG00000016044	protein_coding
1391935_at	ENSRNOG00000010301	protein_coding
1391936_a_at	ENSRNOG00000054420	protein_coding
1391938_at	ENSRNOG00000009049	protein_coding
1391946_at	ENSRNOG00000002794	protein_coding
1391948_at	ENSRNOG00000005776	protein_coding
1391953_at	ENSRNOG00000018355	protein_coding
1391955_at	ENSRNOG00000009030	protein_coding
1391964_at	ENSRNOG00000027513	protein_coding
1391968_at	ENSRNOG00000050441	protein_coding
1391969_at	ENSRNOG00000015318	protein_coding
1391970_at	ENSRNOG00000021017	protein_coding
1391972_a_at	ENSRNOG00000007582	protein_coding
1391976_at	ENSRNOG00000007250	protein_coding
1391979_at	ENSRNOG00000013886	protein_coding
1391980_at	ENSRNOG00000051889	protein_coding
1391983_at	ENSRNOG00000009917	protein_coding
1391985_at	ENSRNOG00000013290	protein_coding
1391994_at	ENSRNOG00000007804	protein_coding
1391995_at	ENSRNOG00000006248	protein_coding
1391997_at	ENSRNOG00000049221	protein_coding
1391998_at	ENSRNOG00000046527	protein_coding
1392002_at	ENSRNOG00000020028	protein_coding
1392008_at	ENSRNOG00000016888	protein_coding
1392019_at	ENSRNOG00000058733	protein_coding
1392028_at	ENSRNOG00000046752	protein_coding
1392029_at	ENSRNOG00000001032	protein_coding
1392032_at	ENSRNOG00000002599	protein_coding
1392033_a_at	ENSRNOG00000025286	protein_coding
1392040_at	ENSRNOG00000046153	protein_coding
1392043_at	ENSRNOG00000029986	protein_coding
1392045_at	ENSRNOG00000015370	protein_coding
1392051_at	ENSRNOG00000017443	protein_coding
1392053_at	ENSRNOG00000024986	protein_coding
1392054_at	ENSRNOG00000028227	protein_coding
1392057_at	ENSRNOG00000021765	protein_coding
1392061_at	ENSRNOG00000017981	protein_coding
1392062_a_at	ENSRNOG00000036667	protein_coding
1392064_at	ENSRNOG00000001520	protein_coding
1392065_at	ENSRNOG00000005037	protein_coding
1392070_at	ENSRNOG00000021213	protein_coding
1392074_at	ENSRNOG00000021840	protein_coding
1392077_at	ENSRNOG00000004863	protein_coding
1392079_at	ENSRNOG00000013202	protein_coding
1392080_at	ENSRNOG00000046788	protein_coding
1392082_a_at	ENSRNOG00000036674	protein_coding
1392089_at	ENSRNOG00000053510	protein_coding
1392090_at	ENSRNOG00000002783	protein_coding
1392092_at	ENSRNOG00000006698	protein_coding
1392096_at	ENSRNOG00000026918	protein_coding
1392099_at	ENSRNOG00000009955	protein_coding
1392107_at	ENSRNOG00000013987	protein_coding
1392116_at	ENSRNOG00000017502	protein_coding
1392122_x_at	ENSRNOG00000048736	protein_coding
1392131_at	ENSRNOG00000006236	protein_coding
1392132_at	ENSRNOG00000020799	protein_coding
1392134_x_at	ENSRNOG00000006733	protein_coding
1392135_at	ENSRNOG00000059765	protein_coding
1392142_at	ENSRNOG00000002001	protein_coding
1392144_at	ENSRNOG00000000546	protein_coding
1392154_at	ENSRNOG00000014670	protein_coding
1392157_at	ENSRNOG00000007324	protein_coding
1392160_at	ENSRNOG00000000778	protein_coding
1392161_at	ENSRNOG00000010169	protein_coding
1392165_at	ENSRNOG00000013480	protein_coding
1392168_at	ENSRNOG00000005274	protein_coding
1392170_at	ENSRNOG00000029893	protein_coding
1392171_at	ENSRNOG00000053272	protein_coding
1392172_at	ENSRNOG00000028548	protein_coding
1392173_at	ENSRNOG00000007520	protein_coding
1392174_at	ENSRNOG00000001252	protein_coding
1392178_at	ENSRNOG00000009209	protein_coding
1392180_at	ENSRNOG00000014084	protein_coding
1392183_at	ENSRNOG00000028619	protein_coding
1392189_at	ENSRNOG00000051536	protein_coding
1392193_at	ENSRNOG00000048966	protein_coding
1392195_at	ENSRNOG00000024435	protein_coding
1392199_at	ENSRNOG00000006816	protein_coding
1392200_a_at	ENSRNOG00000019864	protein_coding
1392203_at	ENSRNOG00000008365	protein_coding
1392204_at	ENSRNOG00000020087	protein_coding
1392206_at	ENSRNOG00000014982	protein_coding
1392207_at	ENSRNOG00000020488	protein_coding
1392209_at	ENSRNOG00000059540	protein_coding
1392210_at	ENSRNOG00000018141	protein_coding
1392215_at	ENSRNOG00000007865	protein_coding
1392217_at	ENSRNOG00000011521	protein_coding
1392220_at	ENSRNOG00000001652	protein_coding
1392223_at	ENSRNOG00000060550	protein_coding
1392227_at	ENSRNOG00000010532	protein_coding
1392231_at	ENSRNOG00000013529	protein_coding
1392257_at	ENSRNOG00000007725	protein_coding
1392259_at	ENSRNOG00000006905	protein_coding
1392264_s_at	ENSRNOG00000001414	protein_coding
1392265_s_at	ENSRNOG00000017477	protein_coding
1392266_at	ENSRNOG00000007084	protein_coding
1392267_at	ENSRNOG00000026748	protein_coding
1392269_at	ENSRNOG00000032254	protein_coding
1392273_at	ENSRNOG00000026180	protein_coding
1392274_at	ENSRNOG00000010695	protein_coding
1392276_at	ENSRNOG00000002248	protein_coding
1392277_at	ENSRNOG00000008924	protein_coding
1392279_at	ENSRNOG00000013734	protein_coding
1392280_at	ENSRNOG00000009822	protein_coding
1392283_at	ENSRNOG00000050035	protein_coding
1392285_at	ENSRNOG00000007369	protein_coding
1392291_at	ENSRNOG00000034287	protein_coding
1392292_at	ENSRNOG00000057186	protein_coding
1392298_at	ENSRNOG00000022307	protein_coding
1392301_at	ENSRNOG00000007993	protein_coding
1392308_at	ENSRNOG00000016826	protein_coding
1392309_at	ENSRNOG00000042848	protein_coding
1392313_at	ENSRNOG00000019356	protein_coding
1392319_at	ENSRNOG00000030180	protein_coding
1392320_s_at	ENSRNOG00000002054	protein_coding
1392322_at	ENSRNOG00000038740	protein_coding
1392324_at	ENSRNOG00000018336	protein_coding
1392326_at	ENSRNOG00000003028	protein_coding
1392327_s_at	ENSRNOG00000036865	protein_coding
1392330_at	ENSRNOG00000001603	protein_coding
1392332_at	ENSRNOG00000017346	protein_coding
1392334_at	ENSRNOG00000000451	protein_coding
1392337_at	ENSRNOG00000025317	protein_coding
1392351_at	ENSRNOG00000009548	protein_coding
1392353_at	ENSRNOG00000007489	protein_coding
1392364_at	ENSRNOG00000049452	protein_coding
1392382_at	ENSRNOG00000002418	protein_coding
1392384_s_at	ENSRNOG00000013004	protein_coding
1392391_at	ENSRNOG00000019400	protein_coding
1392399_at	ENSRNOG00000004301	protein_coding
1392405_at	ENSRNOG00000011241	protein_coding
1392406_at	ENSRNOG00000016183	protein_coding
1392410_at	ENSRNOG00000061603	protein_coding
1392419_at	ENSRNOG00000022257	protein_coding
1392421_at	ENSRNOG00000056984	protein_coding
1392422_at	ENSRNOG00000010877	protein_coding
1392428_at	ENSRNOG00000003273	protein_coding
1392435_at	ENSRNOG00000029079	protein_coding
1392437_at	ENSRNOG00000006369	protein_coding
1392440_at	ENSRNOG00000014960	protein_coding
1392441_at	ENSRNOG00000004677	protein_coding
1392444_at	ENSRNOG00000021521	protein_coding
1392446_at	ENSRNOG00000029441	protein_coding
1392449_at	ENSRNOG00000005907	protein_coding
1392452_at	ENSRNOG00000005775	protein_coding
1392453_at	ENSRNOG00000010682	protein_coding
1392454_at	ENSRNOG00000030049	protein_coding
1392460_at	ENSRNOG00000052701	protein_coding
1392461_at	ENSRNOG00000014777	protein_coding
1392463_at	ENSRNOG00000005176	protein_coding
1392464_at	ENSRNOG00000021295	protein_coding
1392467_at	ENSRNOG00000018516	protein_coding
1392468_at	ENSRNOG00000008741	protein_coding
1392469_at	ENSRNOG00000018687	protein_coding
1392470_at	ENSRNOG00000056907	protein_coding
1392472_at	ENSRNOG00000047756	protein_coding
1392474_at	ENSRNOG00000002763	protein_coding
1392475_at	ENSRNOG00000024632	protein_coding
1392476_at	ENSRNOG00000045840	protein_coding
1392477_at	ENSRNOG00000006867	protein_coding
1392478_at	ENSRNOG00000009198	protein_coding
1392481_at	ENSRNOG00000023220	protein_coding
1392482_at	ENSRNOG00000042682	protein_coding
1392484_at	ENSRNOG00000046085	protein_coding
1392485_at	ENSRNOG00000027455	protein_coding
1392486_at	ENSRNOG00000006206	protein_coding
1392488_at	ENSRNOG00000016250	protein_coding
1392494_at	ENSRNOG00000025644	protein_coding
1392495_at	ENSRNOG00000022847	protein_coding
1392496_at	ENSRNOG00000013203	protein_coding
1392498_at	ENSRNOG00000004973	protein_coding
1392499_at	ENSRNOG00000005193	protein_coding
1392502_at	ENSRNOG00000023541	protein_coding
1392504_at	ENSRNOG00000013438	protein_coding
1392506_at	ENSRNOG00000028014	protein_coding
1392509_at	ENSRNOG00000007253	protein_coding
1392510_at	ENSRNOG00000011750	protein_coding
1392511_at	ENSRNOG00000034022	protein_coding
1392512_at	ENSRNOG00000043419	protein_coding
1392513_at	ENSRNOG00000025222	protein_coding
1392514_at	ENSRNOG00000000587	protein_coding
1392515_at	ENSRNOG00000061895	protein_coding
1392517_at	ENSRNOG00000002884	protein_coding
1392518_at	ENSRNOG00000022802	protein_coding
1392519_at	ENSRNOG00000049128	protein_coding
1392520_at	ENSRNOG00000010780	protein_coding
1392522_at	ENSRNOG00000000411	protein_coding
1392523_at	ENSRNOG00000002021	protein_coding
1392527_at	ENSRNOG00000049819	protein_coding
1392528_at	ENSRNOG00000049782	protein_coding
1392529_at	ENSRNOG00000013851	protein_coding
1392530_at	ENSRNOG00000038218	protein_coding
1392531_at	ENSRNOG00000009076	protein_coding
1392532_at	ENSRNOG00000014000	protein_coding
1392534_at	ENSRNOG00000050404	protein_coding
1392535_at	ENSRNOG00000054724	protein_coding
1392536_at	ENSRNOG00000061367	protein_coding
1392537_at	ENSRNOG00000050636	protein_coding
1392538_at	ENSRNOG00000001178	protein_coding
1392539_at	ENSRNOG00000024410	protein_coding
1392541_at	ENSRNOG00000034084	protein_coding
1392542_at	ENSRNOG00000042449	protein_coding
1392543_at	ENSRNOG00000021492	protein_coding
1392544_at	ENSRNOG00000016034	protein_coding
1392545_at	ENSRNOG00000011823	protein_coding
1392547_at	ENSRNOG00000050251	protein_coding
1392550_at	ENSRNOG00000008445	protein_coding
1392551_at	ENSRNOG00000014331	protein_coding
1392552_at	ENSRNOG00000015553	protein_coding
1392556_at	ENSRNOG00000002208	protein_coding
1392557_at	ENSRNOG00000000614	protein_coding
1392558_at	ENSRNOG00000005045	protein_coding
1392559_at	ENSRNOG00000050317	protein_coding
1392560_at	ENSRNOG00000021068	protein_coding
1392561_at	ENSRNOG00000019223	protein_coding
1392562_at	ENSRNOG00000001834	protein_coding
1392563_at	ENSRNOG00000012475	protein_coding
1392564_at	ENSRNOG00000021614	protein_coding
1392570_at	ENSRNOG00000011964	protein_coding
1392573_at	ENSRNOG00000039985	protein_coding
1392576_at	ENSRNOG00000038330	protein_coding
1392577_at	ENSRNOG00000061424	protein_coding
1392579_at	ENSRNOG00000015416	protein_coding
1392580_at	ENSRNOG00000029740	protein_coding
1392581_at	ENSRNOG00000042978	protein_coding
1392583_at	ENSRNOG00000015086	protein_coding
1392586_at	ENSRNOG00000014148	protein_coding
1392588_at	ENSRNOG00000021298	protein_coding
1392589_at	ENSRNOG00000001134	protein_coding
1392590_at	ENSRNOG00000056944	protein_coding
1392595_at	ENSRNOG00000006719	protein_coding
1392596_at	ENSRNOG00000050052	protein_coding
1392597_at	ENSRNOG00000009951	protein_coding
1392599_at	ENSRNOG00000004304	protein_coding
1392604_at	ENSRNOG00000057814	protein_coding
1392610_at	ENSRNOG00000006485	protein_coding
1392616_at	ENSRNOG00000051408	protein_coding
